"","pheno1"
"rs3684212",0.197533040164838
"rs33373369",0.197533040164746
"c17.loc36.4",0.170796455036256
"rs29513371",0.142875660212953
"rs13483081",0.142875660212848
"c17.loc36.7",0.10290692066489
"rs33398088",0.0674393331961554
"rs48780602",0.0674393331959641
"rs47022171",0.00599557185362812
"c17.loc37.1",0.00113092144378087
"rs3666819",0.000119987531102402
"rs29523449",0.000119987531102402
"c17.loc37.3",0.000181056750295104
"rs51337662",0.000253806445291974
"c17.loc37.6",0.000337046400561436
"rs13483086",0.000429249524037901
"rs48858029",0.000429249524037901
"c17.loc37.9",0.000164916242979792
"c17.loc38.1",0.00223376304635751
"c17.loc38.3",0.00678452599439796
"c17.loc38.5",0.0139141908004058
"c17.loc38.6",0.0236584662846204
"c17.loc38.8",0.0359853011890618
"c17.loc39",0.0507923919711812
"c17.loc39.2",0.0679092366433791
"c17.loc39.4",0.0871037683726004
"c17.loc39.6",0.108093043183178
"c17.loc39.8",0.130556965370137
"c17.loc40",0.154153705763998
"rs52567611",0.178535356809351
"rs33051917",0.110731765042592
"rs46100420",0.110731765042697
"rs33063772",0.269727195881515
"c17.loc40.6",0.259343962233798
"c17.loc40.8",0.244892501679915
"c17.loc41",0.22713280578161
"rs51197135",0.207109478255097
"rs221906684",0.207109478254869
"rs33439067",0.0907768863904622
"rs49876370",0.0907768863903141
"c17.loc41.5",0.0835876118676121
"c17.loc41.7",0.0751945648215626
"c17.loc41.9",0.0660159112296917
"rs6322076",0.0565489015916763
"rs52344503",0.0565489015916701
"c17.loc42.3",0.0565488770545815
"rs47281349",0.056548852517499
"rs33107102",0.056548852517499
"rs108784848",0.0565490007736789
"rs49334714",0.0565490007737344
"c17.loc42.6",0.0993425252683953
"rs48872651",0.151454063774009
"c17.loc42.9",0.175167041335639
"c17.loc43.1",0.198638438981896
"c17.loc43.3",0.220996410924343
"rs13483106",0.241453019761253
"rs13483109",0.241453019761333
"c17.loc43.6",0.27603790941841
"rs50096855",0.306340271378632
"rs33268301",0.306340271378613
"c17.loc43.9",0.247785598683435
"rs13483110",0.191040909596766
"rs49471681",0.191040909596698
"c17.loc44.3",0.17592265624173
"rs50999954",0.154401926536848
"c17.loc44.6",0.227570906695353
"rs3656948",0.296066204788124
"rs29706043",0.296066204788383
"rs29713441",0.422590452092955
"rs50603242",0.422590452093122
"rs3663088",0.389287153900879
"rs49128939",0.389287153900731
"rs6386440",0.32612004064559
"c17.loc45.4",0.388760724263247
"rs50696110",0.446747913758044
"rs50658518",0.446747913758131
"rs46876871",0.446675271418739
"c17.loc45.8",0.393589099940926
"c17.loc46",0.337856814836197
"c17.loc46.1",0.281558060876347
"c17.loc46.3",0.226943528142933
"c17.loc46.5",0.17614276309429
"rs47514812",0.13089289461746
"rs48236558",0.130892894619238
"c17.loc46.9",0.13284800214421
"c17.loc47",0.132295981319746
"rs13483118",0.129248684804056
"rs49178286",0.129248684804043
"rs50307621",0.129248739284447
"rs48239297",0.129248739284472
"c17.loc47.5",0.151490173551691
"c17.loc47.7",0.171435834073042
"rs13483125",0.187302151977687
"c17.loc48",0.146385429149969
"c17.loc48.2",0.108941462476926
"c17.loc48.3",0.0762004025909085
"rs50548326",0.0490565543788519
"rs33088086",0.0490565543788026
"Affy_10453216",0.0490280538543544
"c17.loc48.8",0.0490047327875523
"rs49186648",0.0489814165629824
"rs33590589",0.0489814165629701
"rs33610016",0.0489635224584903
"rs49239666",0.0489635224584656
"c17.loc49.2",0.0335929040618478
"rs33099276",0.0204433955040841
"c17.loc49.6",0.0107741176105584
"rs48066422",0.00387053120667258
"rs33622674",0.0038705312066479
"rs33449738",0.00233953934706738
"rs33556513",0.00233953934707973
"rs52450134",0.000527728690648153
"rs33247123",0.000527728689716227
"rs48019822",7.38707572819927e-06
"rs49613469",7.38707572202758e-06
"c17.loc50.4",0.000122276439576867
"c17.loc50.5",0.000380432775636619
"c17.loc50.7",0.000772565446663811
"c17.loc50.9",0.00127278589039764
"rs33106246",0.00184406092867287
"rs46717109",0.00184406092867287
"c17.loc51.3",0.001771136238945
"rs6291343",0.0155063119704443
"rs29755289",0.015506311970432
"rs50546645",0.0154754478529916
"rs46126121",0.0154754478529607
"rs108742400",0.0154425333330874
"rs29747083",0.0154425333330566
"rs33409631",0.0154075738496869
"rs49318725",0.0154075738496375
"c17.loc52.1",0.00249417842556209
"c17.loc52.3",0.000625262789241266
"c17.loc52.4",0.00994524688857194
"c17.loc52.6",0.0300140557139962
"rs49355763",0.0598613424277489
"rs29501196",0.146858207194857
"rs33213856",0.146858207193363
"c17.loc53.1",0.134759620301077
"c17.loc53.3",0.120818696537226
"c17.loc53.5",0.1056535437797
"rs6336971",0.0900229600836919
"rs52448978",0.0900229600810381
"c17.loc53.9",0.101727264522145
"c17.loc54.1",0.11224648169477
"c17.loc54.2",0.120858538650934
"rs47993797",0.127067384352925
"rs47653760",0.127067384348883
"c17.loc54.6",0.1198660190666
"c17.loc54.7",0.112421884206429
"rs33397913",0.10483055794963
"c17.loc55.1",0.0780531254760587
"c17.loc55.3",0.0541663588703966
"c17.loc55.4",0.0339802170139089
"c17.loc55.6",0.0181620345594516
"c17.loc55.8",0.0071689959978182
"rs29519893",0.00120487995974413
"c17.loc56.2",0.00091654302528003
"rs3667644",0.000650594768010662
"rs48969032",0.000561213898892818
"rs3667051",0.000467057757350002
"rs29499003",0.000467057757312972
"rs108365715",0.0818635034583077
"rs3705332",0.0824181820933331
"rs48536383",0.0824181820834214
"rs33180097",0.107369667603017
"rs50100822",0.107369667590957
"c17.loc57.1",0.0919349113397246
"rs3696168",0.07693111905566
"rs33264515",0.0769311190556846
"rs33266347",0.0168137932803879
"rs50707939",0.0168137932819309
"rs48280013",0.101547040689397
"c17.loc57.7",0.110191070004823
"c17.loc57.9",0.118746165136778
"c17.loc58.1",0.127088927343494
"rs3662979",0.135100627618422
"rs6288047",0.13510062761894
"c17.loc58.4",0.229217354301445
"rs33886537",0.336197606096929
"rs33370949",0.336197606097732
"c17.loc58.7",0.298296880921267
"rs3711932",0.255781015617381
"rs33065068",0.255781015617887
"rs33101718",0.255781015618455
"rs29800434",0.00776179208736413
"rs30254612",0.00776179208632729
"rs29843141",0.00649027933326108
"rs29721302",0.00649027933236618
"rs29868304",0.0822867248081972
"rs29813018",0.0822867248051237
"c18.loc2.6",0.105256485149382
"c18.loc2.8",0.129017250696289
"rs30275959",0.152001059200431
"rs13483198",0.142010080586566
"rs13483200",0.11871623243323
"c18.loc3.4",0.108862402356883
"c18.loc3.6",0.098243447020763
"c18.loc3.7",0.0871471450587304
"c18.loc3.9",0.0759024857414941
"c18.loc4.1",0.0648474854581996
"c18.loc4.3",0.0542956651723686
"c18.loc4.5",0.0445079380496793
"rs4231742",0.0356747811043956
"rs6377403",0.0356747811918794
"UNCHS045463",0.0358731097062561
"UNCHS045465",0.22445967821314
"CEAJAX00080374",0.224808386808406
"rs48201165",0.140692900079375
"c18.loc5.4",0.13923246855237
"c18.loc5.6",0.136412559826581
"rs13483213",0.132333969074068
"rs239852520",0.132333969074055
"rs29624709",0.132333955435058
"rs31030509",0.132333955435064
"c18.loc6",0.132353038260396
"rs13483217",0.13237212188
"rs29624764",0.132372121887449
"c18.loc6.3",0.0981384135956079
"c18.loc6.5",0.0670931191637961
"c18.loc6.7",0.0408495126434031
"c18.loc6.9",0.0206739748084271
"rs13483224",0.00728891719123879
"rs29554218",0.00728891719223244
"c18.loc7.2",0.00863297263072582
"rs48697581",0.0100891216202474
"rs30259953",0.0100891216214262
"c18.loc7.5",0.0103146255969128
"c18.loc7.6",0.0104348827878513
"c18.loc7.8",0.0104378071754311
"c18.loc8",0.0103188745949271
"c18.loc8.2",0.0100821237951869
"c18.loc8.3",0.00973970511732952
"rs6358426",0.0093100791393821
"rs30270059",0.00930643180433238
"rs50406373",0.00930643180428917
"c18.loc8.8",0.00174785163176282
"rs29868533",0.0324438238942923
"rs3707555",0.0324438238953168
"rs6387540",0.0711805758496163
"rs223212013",0.0711805758510111
"rs47650854",0.0728888233758234
"rs6164602",0.0746159508809528
"rs16792910",0.0746159508822735
"rs29568169",0.0465379568731781
"c18.loc9.5",0.0481117396690121
"rs31307278",0.048607908439448
"rs235520776",0.0486079084405095
"c18.loc9.8",0.0605198812887383
"rs29726468",0.0705840615803346
"rs50830791",0.070584061581606
"rs29775702",0.074142263868777
"rs29724682",0.0741422638700607
"rs49756738",0.0757848488057802
"rs31506385",0.0757848488071009
"c18.loc10.4",0.0981022992785633
"c18.loc10.5",0.122776645721387
"c18.loc10.7",0.149292399626671
"c18.loc10.9",0.177042286267379
"rs29974640",0.205373748133056
"rs51187195",0.205373748135241
"c18.loc11.3",0.243107003102216
"rs13483255",0.278223842269905
"rs52584820",0.45710976344977
"rs29575364",0.457109763453405
"rs29576003",0.546312188738488
"rs46153785",0.546312188742327
"rs13483260",0.686253300840855
"rs13483264",0.691464438138571
"rs13483265",0.691464438142453
"c18.loc12.1",0.688229753181067
"rs52333343",0.667803658963575
"c18.loc12.4",0.628492976428704
"c18.loc12.6",0.58154142771426
"c18.loc12.8",0.528326142188224
"c18.loc13",0.470827559632415
"c18.loc13.2",0.4113916648473
"rs13483269",0.352417255231762
"c18.loc13.5",0.357251003007523
"c18.loc13.7",0.360972190432207
"c18.loc13.9",0.36349470299233
"c18.loc14",0.364756144151148
"c18.loc14.2",0.364721323340877
"c18.loc14.4",0.363384335515079
"rs30215087",0.360769013378983
"rs30307216",0.349057431810396
"rs51473933",0.352271084495773
"rs29823802",0.281614870228311
"rs51184884",0.281614870230546
"c18.loc15.1",0.260361351192426
"rs50325417",0.234168245734777
"rs29672857",0.323729663613216
"rs31601065",0.323729663496361
"rs29955993",0.181545831989211
"rs29671538",0.181545831990902
"rs30123353",0.183963326276599
"rs29965883",0.186397850046214
"rs29585482",0.188849056332202
"rs31645144",0.18884905633414
"rs13483292",0.191240781107138
"c18.loc16.1",0.154685024993838
"rs29983517",0.118527530449468
"rs46074262",0.118527530450647
"c18.loc16.3",0.118721248703038
"rs8255038",0.116095506611628
"rs30113240",0.116095506613177
"UNC180078727",0.11808360294022
"rs47753524",0.118083602941738
"rs6163326",0.080542943846175
"c18.loc16.9",0.0874920689955552
"c18.loc17.1",0.0920022392095705
"rs29734378",0.0935484582836657
"rs30303188",0.0953566678140027
"rs30303457",0.0953566678154407
"rs29975748",0.0971881329308506
"rs29581636",0.0971881329322331
"c18.loc17.6",0.0571927086702773
"rs31743172",0.027059064151899
"rs29575950",0.0270590641518249
"c18.loc17.9",0.00728751723505721
"rs30270060",3.64223222499388e-05
"rs31721232",0.000143616207356066
"c18.loc18.3",0.00089702930531298
"rs13483310",0.00223971257129698
"rs31720381",0.0022397125712908
"rs29625610",9.37693857893117e-05
"rs29918934",0.0320053002881033
"rs49425485",0.0320053002882083
"rs51242592",0.0320055188921972
"rs29833039",0.0320055188921787
"rs6393110",0.0205498836372126
"rs29584462",0.0205498836372003
"rs29878134",0.0205825892416534
"rs29774579",0.0205825892545337
"c18.loc19.2",0.0399039028052536
"rs13483314",0.0631410791214062
"rs50813675",0.0631410791214309
"c18.loc19.5",0.0484787938269589
"rs49650054",0.0352587334096119
"rs3683264",0.0352587302201412
"rs29868350",0.0534628424811875
"rs29874243",0.0534628424811443
"rs49948966",0.0182972464741426
"rs243630124",0.018277988150587
"rs13483328",0.045741402624961
"rs31925045",0.0457414026249239
"rs6355722",0.011881723074508
"rs29979159",0.0118817230665157
"rs29999629",0.00359254230591832
"rs29672459",0.00359254230589981
"c18.loc20.6",0.00124399595534761
"rs237536737",9.27550846639746e-05
"c18.loc20.9",0.000233812579637423
"rs3716758",0.000420228047611711
"rs29678518",0.000420228047611711
"rs30180395",0.00042147978667403
"rs29720204",0.00042147978667403
"rs29861737",0.000423088545716448
"rs29584951",0.000423088545716448
"rs29555033",0.000434452770201441
"rs49297670",0.000434452773922973
"rs30152148",0.0175313403736726
"rs30105124",0.017588471711776
"rs29863756",0.0175884717117698
"rs3703039",0.0143528938743734
"rs6402149",0.0143528938743487
"c18.loc22",0.00472193645178904
"rs4138356",0.000283778572804838
"rs29858908",0.00599519990289025
"c18.loc22.5",0.0139538159120194
"c18.loc22.7",0.0252440120641721
"c18.loc22.9",0.0392763738896555
"rs13483354",0.0550430688288599
"rs30005587",0.0550430688288291
"rs6240957",0.0251159125833644
"rs3706369",0.0251159125833644
"rs29957370",0.0595352706292403
"rs45919676",0.0595352706293514
"rs13483369",0.0948851395521565
"c18.loc23.6",0.118639126496754
"c18.loc23.7",0.144137224835719
"c18.loc23.9",0.170588326148204
"c18.loc24.1",0.197114817033027
"c18.loc24.3",0.222848561659695
"c18.loc24.4",0.247023068388686
"rs212872514",0.269042252081341
"c18.loc24.7",0.19255746403002
"rs215803889",0.122122768704855
"c18.loc25.1",0.105513685837669
"c18.loc25.3",0.0892300311511112
"c18.loc25.4",0.0736545791748875
"c18.loc25.6",0.059141646562051
"rs29671024",0.0459901378072788
"rs50884175",0.0459732042853856
"UNC180279562",0.0459732042853917
"c18.loc26.1",0.0481881809368915
"c18.loc26.3",0.0492589882040496
"c18.loc26.5",0.0490673445897917
"rs51995685",0.0476846030271743
"rs13483377",0.0476821260602601
"rs30030619",0.0476821260602539
"c18.loc27",0.0421056144272422
"c18.loc27.2",0.0363478765976822
"c18.loc27.4",0.0306130184959281
"rs13483378",0.0251037246861126
"c18.loc27.7",0.0151066109247311
"c18.loc27.9",0.00739141904486436
"c18.loc28",0.00231692018951668
"c18.loc28.2",9.90432657397528e-05
"c18.loc28.4",0.000783637638298323
"c18.loc28.6",0.00424390171804841
"rs29734505",0.010202610849318
"rs29623515",0.0102026108493242
"rs50365956",0.0102026316495868
"rs29629484",0.0102026316495868
"c18.loc29.1",0.0102026054411721
"rs231278170",0.010202579232782
"rs30007478",0.010202579232782
"c18.loc29.4",0.00524808785190263
"c18.loc29.6",0.001778442254695
"c18.loc29.7",0.000130415251976953
"rs46002551",0.000343616197769941
"c18.loc30.1",0.00215085945712407
"c18.loc30.3",0.0127394659933988
"rs3713935",0.031689091088659
"c18.loc30.6",0.0552930050864685
"c18.loc30.8",0.0852043531130638
"c18.loc31",0.119967209696378
"c18.loc31.2",0.157425217456961
"Affy_PC18_60",0.195152089349953
"Affy_PC18_61",0.195152089350854
"Affy_PC18_62",0.195152089352705
"c18.loc31.6",0.19144101892549
"c18.loc31.8",0.187462666106312
"c18.loc31.9",0.183216436689101
"c18.loc32.1",0.17870443498161
"c18.loc32.3",0.173931722094163
"c18.loc32.5",0.168906528241389
"c18.loc32.7",0.163640404331924
"c18.loc32.9",0.158148298872401
"c18.loc33.1",0.152448548027527
"c18.loc33.3",0.146562769602648
"c18.loc33.5",0.140515655688005
"c18.loc33.7",0.134334663543726
"c18.loc33.9",0.128049609709232
"c18.loc34.1",0.121692177890492
"c18.loc34.3",0.115295356447104
"c18.loc34.5",0.108892825791625
"c18.loc34.7",0.102518319297662
"c18.loc34.9",0.0962049830629641
"c18.loc35.1",0.0899847599157589
"c18.loc35.3",0.0838878213823542
"c18.loc35.5",0.0779420681260048
"c18.loc35.7",0.0721727149420726
"c18.loc35.9",0.0666019711795034
"c18.loc36.1",0.0612488219276669
"c18.loc36.3",0.0561289099234138
"c18.loc36.5",0.0512545132967989
"c18.loc36.7",0.0466346102864525
"c18.loc36.9",0.0422750191000815
"c18.loc37.1",0.0381785992358092
"c18.loc37.3",0.0343454997751689
"c18.loc37.5",0.0307734402834736
"c18.loc37.7",0.027458010833526
"Affy_4809913",0.02439297910022
"c18.loc38",0.0284052137880118
"c18.loc38.2",0.0316888849536371
"rs29557439",0.0339175948944519
"rs13483407",0.0209117179192258
"rs29775877",0.00597296349700175
"rs45932736",0.00597296349695237
"rs3658391",1.86053422369967e-08
"rs46094763",1.86053422369967e-08
"c18.loc38.9",0.0061834810088955
"rs29770804",0.0245341619929489
"rs49823091",0.0245341619929983
"c18.loc39.3",0.0155964851080623
"c18.loc39.5",0.00841681071094181
"rs52714787",0.00336824067933825
"rs46965069",0.00336824067912224
"D18Mit184",0.00310541962019401
"rs36626604",0.00310541962020635
"rs3716803",0.00312108633634175
"rs30212048",0.00312108633634792
"c18.loc40",0.00313770101634652
"rs29557040",0.00315435710060431
"rs29774204",0.00315435710063517
"c18.loc40.3",0.0085408774098581
"rs29967647",0.016267441140741
"c18.loc40.6",0.0101411195902624
"c18.loc40.8",0.00525219683976443
"c18.loc41",0.00186192172399819
"c18.loc41.2",0.000171805600894187
"c18.loc41.4",0.000297013909256998
"c18.loc41.5",0.00224963854931351
"c18.loc41.7",0.00593609261314334
"c18.loc41.9",0.0111694102076025
"rs29539715",0.0176934378407603
"rs30216358",0.0176934378407665
"c18.loc42.3",0.0193353957809258
"c18.loc42.4",0.021049552552833
"c18.loc42.6",0.0228341420918255
"rs6346101",0.0246871266079909
"rs29984158",0.0246871266091697
"c18.loc42.9",0.051091801112851
"rs38772382",0.086218829848734
"rs36370782",0.158466996197501
"rs38013414",0.162558196520499
"c18.loc43.5",0.249705159002935
"rs3718618",0.341237325244141
"rs50446650",0.341237325248498
"c18.loc43.8",0.317275719704728
"rs30108189",0.286578058017216
"rs29679218",0.543042880993225
"c18.loc44.2",0.562043152105997
"c18.loc44.4",0.570810859494783
"c18.loc44.5",0.568654373620774
"rs13483426",0.556116712335283
"rs50596970",0.555996185097457
"rs13483427",0.485306761239909
"rs37962335",0.485306761239767
"rs36660212",0.485306596662525
"rs48285979",0.485306596662605
"c18.loc45.3",0.55208811478
"rs3663078",0.59594041093479
"rs29947472",0.595940410934852
"rs36759246",0.587480518293045
"c18.loc45.8",0.771417184240615
"rs47409456",0.919132053047062
"c18.loc46.1",1.01965304676501
"rs47642185",1.10037343171449
"c18.loc46.4",1.11398537969899
"c18.loc46.6",1.10433953078459
"rs29818158",1.07149734444455
"c18.loc46.9",1.01478556068281
"rs263839841",0.902294590168565
"rs29906868",0.902294590159561
"rs36578117",0.969040817573115
"c18.loc47.5",1.06364048143238
"rs13483437",1.14646463563246
"rs3713833",1.14646463562133
"c18.loc47.8",1.15294972993741
"rs37207944",1.13230128090755
"UNC180167485",1.13230128095796
"c18.loc48.2",1.18425369312036
"rs13483438",1.20900366762708
"rs29765238",1.20900366762714
"c18.loc48.5",1.24023011423928
"c18.loc48.7",1.249689977981
"c18.loc48.9",1.23566935861118
"c18.loc49",1.19905808222971
"rs29956066",1.14316997569107
"rs29538956",1.14316997579808
"c18.loc49.4",1.27162664384823
"rs13459193",1.37745701715904
"rs37341557",1.37745701715915
"c18.loc49.7",1.3255596748504
"rs30218885",1.22122931385148
"rs52015272",1.22122931385153
"rs6381624",1.28534249018738
"rs52376370",1.28534249017694
"rs251578850",1.74710934038294
"rs3664832",1.7471093403436
"rs13483446",1.67870711558268
"c18.loc50.4",1.84352483521905
"D18Mit80",1.93331320906282
"c18.loc50.7",1.84737772153449
"c18.loc50.9",1.71914485468397
"rs212342404",1.5574185814328
"c18.loc51.2",1.49059964766513
"rs3705890",1.42031343565233
"rs29923732",1.42031343565173
"rs29668840",1.05872373530884
"rs13483448",1.05872373530832
"rs30119178",1.07051022208632
"rs46160059",1.07051022208564
"rs50356703",0.684201541648532
"rs37085243",0.684201541648007
"c18.loc52",0.739618207944542
"c18.loc52.2",0.782325132706767
"c18.loc52.4",0.809108594706008
"rs36479962",0.818757408288308
"c18.loc52.8",0.843888843280426
"Affy_PC18_80",0.805781122372417
"c18.loc53.2",0.859723426550311
"c18.loc53.3",0.89874030956256
"rs29930153",0.920803797826343
"c18.loc53.7",0.90228568068499
"c18.loc53.9",0.878661009791101
"c18.loc54.1",0.849955145535761
"c18.loc54.3",0.816388842880843
"c18.loc54.5",0.778383785768689
"c18.loc54.7",0.736549443240852
"c18.loc54.9",0.691651218888346
"c18.loc55.1",0.64456314934543
"c18.loc55.3",0.596211177625004
"rs48660991",0.547514512828533
"c18.loc55.6",0.613934618538925
"rs13483466",0.66926443728237
"rs29723048",0.669264437282135
"c18.loc55.9",0.530796460882764
"rs3703866",0.386378440972101
"c18.loc56.3",0.373629170558344
"c18.loc56.5",0.357503639273613
"c18.loc56.7",0.338344087170782
"c18.loc56.8",0.316677943131385
"c18.loc57",0.293169717519254
"D18Mit4",0.268554638304198
"c18.loc57.4",0.246763134886663
"c18.loc57.6",0.223767225793854
"c18.loc57.8",0.200000961395898
"c18.loc57.9",0.175965618444319
"c18.loc58.1",0.152196292130293
"c18.loc58.3",0.129222514002765
"c18.loc58.5",0.107528781964135
"c18.loc58.7",0.0875210448909338
"rs29690544",0.0695038000953891
"rs29882288",0.0694732306022141
"c18.loc59.1",0.0651202060364242
"rs46393958",0.059542399143045
"rs47469125",0.0595423991428783
"c18.loc59.4",0.0592468127406726
"rs29667966",0.0589516368620503
"rs29626263",0.0589516368619022
"c18.loc59.8",0.0592154397819366
"c18.loc60",0.0590218286091402
"c18.loc60.2",0.0583566048576784
"c18.loc60.4",0.0572285598815737
"c18.loc60.5",0.0556693475065312
"rs30129861",0.0537305913851923
"c18.loc60.9",0.0463022772697357
"c18.loc61.1",0.0376056788732616
"rs3671719",0.028628914096514
"rs52291314",0.0286289140966498
"rs29724441",0.014993926351322
"rs13483484",0.00540742790297404
"c18.loc61.6",0.00370686015105567
"rs29932748",0.00218068165613112
"rs29929154",0.00218068165616815
"rs48107432",0.00218068165619901
"rs50036435",0.000473911934771595
"rs37900754",0.00872096174762322
"rs30887186",0.0292127466085152
"UNCHS047057",0.0292127466085522
"c19.loc3.2",0.0692713073952667
"rs47010034",0.124057959105476
"rs39045033",0.218282227461556
"rs31157180",0.218282227461649
"c19.loc3.6",0.177803933399405
"rs13483502",0.137767342965957
"rs31081691",0.137767342965901
"rs13483503",0.13763915650433
"rs50395346",0.0758744406581758
"rs6350768",0.0758744406580894
"rs30959239",0.0777141379197388
"rs13464037",0.0777141379197388
"rs13483506",0.0777141299435749
"rs30815128",0.0777141299435687
"UNC190140427",0.0777140987742832
"rs30421098",0.0777140987742709
"c19.loc4.5",0.0672749338087392
"c19.loc4.7",0.0563650042704231
"c19.loc4.9",0.0456215045849287
"rs30857066",0.0356195105139208
"rs49373966",0.0356195105139023
"rs30852127",0.0356194806870778
"rs13483511",0.035619334386517
"rs13483512",0.0356193343864553
"rs36242419",0.00777689479197725
"c19.loc5.6",0.00221021981405975
"rs13483513",2.94229503773225e-05
"rs234710451",2.94229503711508e-05
"rs30856746",0.000748177923549726
"c19.loc6.1",0.000286667383440559
"rs4232041",0.00378868170429645
"rs30935927",0.00378868170430262
"c19.loc6.3",0.00298313358079739
"rs31112038",0.00221863932213969
"c19.loc6.6",0.00161993443703237
"rs30368939",0.0162335318700144
"D19Mit42",0.0162770867346434
"rs6413006",0.0162770867346002
"c19.loc6.9",0.0011495154126379
"rs30672343",0.00343105306864002
"rs30954885",0.00343105306865853
"c19.loc7.3",0.0022000001320765
"c19.loc7.4",0.00115577336749412
"rs8267847",0.000423292265975964
"rs49560585",0.000423292265975964
"rs31066860",0.000774904135456346
"rs30517739",0.0275236229038511
"rs215717346",0.0275236229039251
"c19.loc8",0.0278138887494909
"c19.loc8.2",0.0278058708001126
"rs3700209",0.0274975450863353
"c19.loc8.6",0.0357387283512655
"c19.loc8.7",0.0446389481283322
"c19.loc8.9",0.053774139257796
"c19.loc9.1",0.062684336076583
"rs36511506",0.0709489697175064
"c19.loc9.4",0.0490153751259261
"rs30660802",0.029504903245537
"rs31254959",0.0295049032455
"rs30458255",0.0295048338042328
"rs6408086",0.0295048336651167
"rs38299199",0.0295048336651167
"rs36919057",0.0295048451305845
"rs38304960",0.0295048451305907
"c19.loc10.1",0.0321089457886435
"rs229968897",0.0340554682003122
"rs30901629",0.034055468200232
"rs107962509",0.00151601611492104
"rs37390598",0.00151601611490252
"c19.loc10.5",0.00837897997068334
"c19.loc10.7",0.0209110506284972
"c19.loc10.9",0.0389303009430086
"c19.loc11",0.0619027490876225
"c19.loc11.2",0.0889946186967109
"rs3704158",0.119168696707458
"rs31277969",0.191149285232312
"rs31087761",0.191149285232417
"c19.loc11.7",0.183128597182737
"rs30958336",0.166947163170782
"c19.loc12",0.128093509543426
"c19.loc12.1",0.0903217968493525
"rs38588530",0.0571428342760548
"rs30937922",0.057142834276024
"c19.loc12.4",0.057323970166795
"rs31091270",0.0561405280250362
"rs13483542",0.0561405280250362
"rs30312501",0.0557750548020782
"rs13483543",0.0557750548020721
"rs51736026",0.0557750430934888
"rs31283840",0.0557750430934888
"rs3686467",0.0557750359106285
"rs36415581",0.0557714493713493
"rs30420059",0.0557714493699299
"c19.loc13.3",0.0518140854228969
"rs30369959",0.045783750608511
"rs30377546",0.0457837506085295
"c19.loc13.7",0.0773085721646647
"rs47556271",0.115244745379578
"rs30612714",0.115244745379622
"c19.loc14",0.115245203562194
"rs36862954",0.115245661745587
"rs13483552",0.115245661745723
"rs31292697",0.211683718499074
"rs31032362",0.21168371849929
"c19.loc14.4",0.261649085219636
"c19.loc14.6",0.312007689125336
"rs51110867",0.360283740342567
"rs3694495",0.360352066284762
"rs48044555",0.360352066284756
"rs49900587",0.360352066559131
"rs3023480",0.360352066559125
"rs30858374",0.360352066559131
"rs3668911",0.360352066559131
"c19.loc15.3",0.360352067403487
"rs31289940",0.360352068247842
"rs30999093",0.360352068247842
"rs13483561",0.360560703416283
"rs39106501",0.455254139371334
"rs31197593",0.455254139371377
"c19.loc15.8",0.396103083715929
"rs30358861",0.333020706139875
"c19.loc16.1",0.228990036628518
"rs6372656",0.137433442096098
"rs37747773",0.137433442096135
"c19.loc16.4",0.227987666203269
"rs36257174",0.334687838444494
"rs37446746",0.528525305253901
"rs37464248",0.528525305254129
"rs30447411",0.473563625813283
"D19Mit45",0.411667997978767
"rs38027327",0.411667997978421
"rs30404124",0.253150961181956
"c19.loc17.2",0.204930788062692
"rs3653630",0.154438996471893
"rs30613606",0.154438996471924
"rs46216879",0.170211992674662
"c19.loc17.7",0.142943119885182
"rs46427308",0.116770987876895
"c19.loc18",0.0806551229637845
"rs4232105",0.0502606895076753
"rs30451021",0.0502606895076691
"rs30406117",0.0502868547519091
"rs30556605",0.0502868547519832
"c19.loc18.5",0.107285879583838
"rs30816133",0.178976151539927
"c19.loc18.9",0.36799698969867
"rs255649848",0.606476731560052
"rs31277674",0.607074177346942
"rs36312042",0.607074177346985
"c19.loc19.2",0.581412025920694
"rs6259521",0.542811512570119
"rs50770041",0.542811512569885
"c19.loc19.5",0.398130332501924
"rs36248454",0.259376460706334
"rs37431787",0.259376460705939
"rs30559268",0.129405408766087
"rs31003102",0.129405408749158
"D19Mit40",0.103533418373014
"rs48677986",0.103533418376119
"rs31140289",0.182582175424967
"rs37450285",0.182582175426356
"rs3701438",0.181952130470288
"rs30809789",0.181952130470516
"c19.loc20.3",0.308461193936906
"rs3669236",0.449297281185658
"rs47574262",0.449297281186028
"c19.loc20.6",0.554740419977018
"c19.loc20.7",0.652716803655804
"rs30505802",0.731460514078748
"c19.loc21.1",0.694211874251866
"c19.loc21.3",0.64929163703562
"c19.loc21.5",0.597725798552187
"c19.loc21.7",0.541112338966311
"c19.loc21.9",0.481466247347425
"c19.loc22",0.420983269977133
"c19.loc22.2",0.361778550322272
"D19Msw029",0.305662224729761
"rs31010431",0.305662224777018
"c19.loc22.6",0.396917139664142
"rs30817358",0.478570653371611
"c19.loc23",0.510362303019516
"c19.loc23.2",0.539809155918906
"c19.loc23.4",0.566123040763129
"c19.loc23.6",0.588638053471632
"c19.loc23.8",0.606866137069098
"c19.loc24",0.620532256317846
"c19.loc24.1",0.629584002806065
"rs13483589",0.634175972608663
"c19.loc24.5",0.748818163950769
"c19.loc24.7",0.869414501856443
"c19.loc24.8",0.993934986459791
"rs46045549",1.12019405183626
"rs30961355",1.12019405183551
